year,stage,count,sim
1987,adult,38.17150130391835,50
1988,adult,21.283711790901954,50
1989,adult,19.67713394595743,50
1990,adult,254.09773501561418,50
1991,adult,273.37921698704497,50
1992,adult,141.11521873269837,50
1993,adult,18.325574417111095,50
1994,adult,40.10222355461553,50
1995,adult,60.25925075388902,50
1996,adult,38.715387213297426,50
1997,adult,88.5411420171537,50
1998,adult,14.410640604160035,50
1999,adult,40.251871414574275,50
2000,adult,891.5421644295267,50
2001,adult,110.9919627158871,50
2002,adult,23.43438941568637,50
2003,adult,5.559974608640754,50
2004,adult,6.600353176067995,50
2005,adult,10.05409690114467,50
2006,adult,18.282393595355686,50
2007,adult,28.900199724487205,50
2008,adult,6.488612383248257,50
2009,adult,12.679455698483594,50
2010,adult,47.18544829847397,50
2011,adult,104.24785214656433,50
2012,adult,115.3766732694928,50
2013,adult,35.34143553295695,50
2014,adult,41.0969018211759,50
2015,adult,5.766089013149552,50
2016,adult,114.26598680670331,50
2017,adult,111.97289311084442,50
1986,first,92.9610152519011,51
1987,first,10.02507321247231,51
1988,first,3.781234186179019,51
1989,first,6.900817563173367,51
1990,first,3.1250440463365208,51
1991,first,0.4346765014853669,51
1992,first,2.777602019652133,51
1993,first,0.1938230702652868,51
1994,first,0.7166137395629183,51
1995,first,0.3544870014618377,51
1996,first,0.1415113816769099,51
1997,first,0.22648895848650627,51
1998,first,0.6012961409939163,51
1999,first,0.44793908747651684,51
2000,first,0.19367677779710443,51
2001,first,1.6370665948367158,51
2002,first,2.0526202594385343,51
2003,first,1.1685889018315787,51
2004,first,0.31257411834487175,51
2005,first,8.870483275784277,51
2006,first,1.4435391004431077,51
2007,first,0.34045497795664276,51
2008,first,0.2655720430984656,51
2009,first,1.2147465278484393,51
2010,first,0.30795297715696457,51
2011,first,0.8364837771786362,51
2012,first,0.4371150815887911,51
2013,first,0.27067774682982076,51
2014,first,0.24147155888119187,51
2015,first,0.08097728241647431,51
2016,first,0.10911394641893205,51
2017,first,0.10793562054720146,51
1986,second,20.91808339210161,51
1987,second,58.86807964616554,51
1988,second,12.841038379410199,51
1989,second,3.7596439277531553,51
1990,second,3.7572930999554988,51
1991,second,12.969986600940077,51
1992,second,1.3944298359129594,51
1993,second,1.9236973985368218,51
1994,second,0.3056885002506128,51
1995,second,3.2059766441005952,51
1996,second,0.7329771570467711,51
1997,second,1.1013529473649448,51
1998,second,0.46285058458565576,51
1999,second,0.5464319138625395,51
2000,second,1.4645737956856915,51
2001,second,0.40649575314829717,51
2002,second,0.6301647107290808,51
2003,second,6.794677953295424,51
2004,second,1.8796651596308467,51
2005,second,1.493067466815646,51
2006,second,0.647416468837045,51
2007,second,0.6695198513797442,51
2008,second,0.37586834614218495,51
2009,second,0.19952315334088905,51
2010,second,0.2532051307106119,51
2011,second,0.49701361211313483,51
2012,second,0.45409648329820035,51
2013,second,0.6349065505167291,51
2014,second,0.45005845840731196,51
2015,second,0.7541904169880272,51
2016,second,0.14326001557103452,51
2017,second,0.12475947274303749,51
1986,third,13.978306531407279,51
1987,third,49.50669985163929,51
1988,third,85.17054610854511,51
1989,third,9.001026957645186,51
1990,third,1.3303155909060052,51
1991,third,4.725076107636894,51
1992,third,7.084381559592788,51
1993,third,2.188682138357226,51
1994,third,0.7207943022383767,51
1995,third,0.24007551324804563,51
1996,third,1.537085860117316,51
1997,third,0.40590300422819997,51
1998,third,0.7498395556797794,51
1999,third,0.3004449546053543,51
2000,third,0.8450550934069316,51
2001,third,1.2526974418083006,51
2002,third,0.06586004572934466,51
2003,third,0.9717809037356463,51
2004,third,0.2941849668506945,51
2005,third,0.4698711596298438,51
2006,third,0.2630973100479028,51
2007,third,0.813940253264973,51
2008,third,0.2231218760208229,51
2009,third,0.653634700674282,51
2010,third,0.19621107916742095,51
2011,third,0.0839466454408034,51
2012,third,0.7050606724079632,51
2013,third,0.9769539972223574,51
2014,third,0.3992243129639648,51
2015,third,1.1417304561249597,51
2016,third,0.8206288045523803,51
2017,third,0.19954601087231086,51
1986,adult,13.74806031754408,51
1987,adult,18.64541589776803,51
1988,adult,5.407566324589823,51
1989,adult,15.46152619122008,51
1990,adult,11.394576310458579,51
1991,adult,6.963064137567396,51
1992,adult,1.4461874583030276,51
1993,adult,8.301229293287367,51
1994,adult,1.2852202794459144,51
1995,adult,5.736650888032556,51
1996,adult,1.8329188362610824,51
1997,adult,3.4862720844065156,51
1998,adult,1.2263898759851772,51
1999,adult,2.3903747936509157,51
2000,adult,0.3061620798115214,51
2001,adult,0.9011388571361301,51
2002,adult,1.59843193705443,51
2003,adult,1.242022478132483,51
2004,adult,0.7824901694624146,51
2005,adult,1.9110807633036306,51
2006,adult,6.382106279505859,51
2007,adult,2.542955592751584,51
2008,adult,1.2586535464748823,51
2009,adult,2.107944376615204,51
2010,adult,0.8877833579290139,51
2011,adult,0.9754155874080176,51
2012,adult,2.3585194689428826,51
2013,adult,0.7249202691670021,51
2014,adult,0.3045487285689793,51
2015,adult,1.4884207146080077,51
2016,adult,1.9949015371114827,51
2017,adult,0.924689152319849,51
1986,first,170.80532251638553,52
1987,first,162.93587643638602,52
1988,first,117.516223149097,52
1989,first,20.582934511551866,52
1990,first,4.89449627881155,52
1991,first,0.7485107264285851,52
1992,first,0.7138387892785633,52
1993,first,1.3496693886766167,52
1994,first,0.4348539900638002,52
1995,first,0.3957578629142202,52
1996,first,0.21289491402658925,52
1997,first,0.018280800185414076,52
1998,first,0.14629454104931844,52
1999,first,0.1742277295115287,52
2000,first,0.0847723557698573,52
2001,first,0.015876770759423866,52
2002,first,0.02296398932465653,52
2003,first,0.12322148124622845,52
2004,first,0.4014239785661392,52
2005,first,0.40441487408229504,52
2006,first,0.13003911824762923,52
2007,first,0.18935929985065067,52
2008,first,0.10170955409962114,52
2009,first,0.03085042733486476,52
2010,first,0.21669384939475103,52
2011,first,0.040840186308032586,52
2012,first,0.04565592415702984,52
2013,first,0.0528228475322613,52
2014,first,0.03920699166546994,52
2015,first,0.010582969372281653,52
2016,first,0.04743146601998631,52
2017,first,0.005163765980524752,52
1986,second,29.91297932260529,52
1987,second,48.52385591248975,52
1988,second,156.89442146452993,52
1989,second,32.508675535167065,52
1990,second,8.136890132845977,52
1991,second,1.8716236304647191,52
1992,second,1.2044771680245245,52
1993,second,0.23392268746267525,52
1994,second,3.3029791407639895,52
1995,second,0.4087582224987717,52
1996,second,0.41751638643392863,52
1997,second,0.13215040507482698,52
1998,second,0.020296075452303355,52
1999,second,0.11358075212828463,52
2000,second,0.03696650030767546,52
2001,second,0.06416755274811001,52
2002,second,0.021092116184467956,52
2003,second,0.012098488796021253,52
2004,second,0.16266412040442624,52
2005,second,0.27284240548695404,52
2006,second,0.09447908966235367,52
2007,second,0.3239916065577346,52
2008,second,0.2678625607367809,52
2009,second,0.16628210187912085,52
2010,second,0.06799555005274219,52
2011,second,0.11786182144446194,52
2012,second,0.13153529948693235,52
2013,second,0.06979210932060227,52
2014,second,0.06764529510707233,52
2015,second,0.03255958540316458,52
2016,second,0.01807744210175961,52
2017,second,0.0704074975892682,52
1986,third,17.314243170554136,52
1987,third,23.34600970424073,52
1988,third,27.5513433075669,52
1989,third,45.588653343302866,52
1990,third,48.69872854472347,52
1991,third,22.363153422649876,52
1992,third,4.389507161116592,52
1993,third,0.7678399771293178,52
1994,third,0.3051893541785847,52
1995,third,0.9541994358273449,52
1996,third,0.6269820561497849,52
1997,third,0.06860779337874856,52
1998,third,0.2951542351471941,52
1999,third,0.03228868121237025,52
2000,third,0.056552050314004405,52
2001,third,0.028029821840662664,52
2002,third,0.013921134445135137,52
2003,third,0.008189209000812697,52
2004,third,0.02751535553071348,52
2005,third,0.2050435207464964,52
2006,third,0.15731910045930558,52
2007,third,0.08699459604847119,52
2008,third,0.7008299874129102,52
2009,third,0.4706948751956776,52
2010,third,0.11759491273817706,52
2011,third,0.014253498214019032,52
2012,third,0.2551901868388065,52
2013,third,0.010591835587691886,52
2014,third,0.005750739482529793,52
2015,third,0.030866859188138043,52
2016,third,0.04878580605873076,52
2017,third,0.049943012174935894,52
1986,adult,44.974722344383174,52
1987,adult,36.789775228077794,52
1988,adult,48.000108445923445,52
1989,adult,11.799828475465665,52
1990,adult,24.656419110914946,52
1991,adult,32.28130230163444,52
1992,adult,3.573139211673341,52
1993,adult,10.991000762659013,52
1994,adult,4.786103579136829,52
1995,adult,11.101282392205366,52
1996,adult,5.332793669223466,52
1997,adult,2.9515814649647907,52
1998,adult,1.2678046384524242,52
1999,adult,0.42722288504453954,52
2000,adult,0.18418597231343067,52
2001,adult,0.34282906240756145,52
2002,adult,0.3786893705153501,52
2003,adult,0.2951302426038279,52
2004,adult,1.9908166340831668,52
2005,adult,0.07290467067278256,52
2006,adult,0.15415231998420828,52
2007,adult,0.14309464493787696,52
2008,adult,0.09133789247701143,52
2009,adult,0.09981065010515736,52
2010,adult,0.10528681384824029,52
2011,adult,0.07687395469295957,52
2012,adult,0.056491955600370965,52
2013,adult,0.01372185624665639,52
2014,adult,0.06341119622931489,52
2015,adult,0.02929513580938883,52
2016,adult,0.03140695559372917,52
2017,adult,0.022140704481049756,52
1986,first,132.5091148568029,53
1987,first,779.629410523905,53
1988,first,933.8349299263089,53
1989,first,226.6464995825298,53
1990,first,39.017506599902845,53
1991,first,176.9074891365989,53
1992,first,187.73158083300177,53
1993,first,105.07142700008494,53
1994,first,10.688058749337417,53
1995,first,109.17426770174819,53
1996,first,38.50421763771151,53
1997,first,5.693441854331862,53
1998,first,15.971283325685594,53
1999,first,20.28407089813011,53
2000,first,8.418077885041711,53
2001,first,12.272014356246324,53
2002,first,14.351892318736565,53
2003,first,17.279220636673177,53
2004,first,1.1997739032516126,53
2005,first,4.883352713079663,53
2006,first,59.37407163581711,53
2007,first,14.38618805478578,53
2008,first,8.417039533172627,53
2009,first,76.1368129566049,53
2010,first,22.276757361649906,53
2011,first,4.908832084274167,53
2012,first,6.103475280578563,53
2013,first,20.99373316627701,53
2014,first,2.7711403681149447,53
2015,first,10.638642811468092,53
2016,first,1.9085088424313337,53
2017,first,1.7573354189384254,53
1986,second,76.03266716405396,53
1987,second,78.58326359579691,53
1988,second,474.8977921897221,53
1989,second,451.53500176710395,53
1990,second,187.41373039096337,53
1991,second,20.37404110108118,53
1992,second,127.08714149111704,53
1993,second,161.45719158478073,53
1994,second,41.193774054818086,53
1995,second,71.1666702530462,53
1996,second,34.35193341383248,53
1997,second,17.98440777413717,53
1998,second,20.30100386332054,53
1999,second,22.092928780646528,53
2000,second,23.610149965408233,53
2001,second,12.857823392942013,53
2002,second,33.67741224275362,53
2003,second,6.65722668385679,53
2004,second,33.41565146701721,53
2005,second,9.071625101529568,53
2006,second,6.93898290532236,53
2007,second,72.94563380920938,53
2008,second,47.87848176302477,53
2009,second,2.9097638911331334,53
2010,second,10.932291472779141,53
2011,second,11.92895589190346,53
2012,second,2.0388075407708715,53
2013,second,4.91777086811734,53
2014,second,5.7562023372563464,53
2015,second,5.633047983511597,53
2016,second,5.5924830105243295,53
2017,second,4.50844242966595,53
1986,third,16.064018366745298,53
1987,third,12.736156289040341,53
1988,third,15.20483402927914,53
1989,third,387.37002307132474,53
1990,third,264.50429707786594,53
1991,third,263.3793062972345,53
1992,third,44.87671717669195,53
1993,third,543.8193321239581,53
1994,third,218.2687898990537,53
1995,third,121.95821263274964,53
1996,third,22.917847535143885,53
1997,third,158.8222797589196,53
1998,third,19.469710828458094,53
1999,third,9.786037090732227,53
2000,third,45.81620828139177,53
2001,third,19.200235610415465,53
2002,third,4.283877030566411,53
2003,third,16.28745172184687,53
2004,third,11.275537051570247,53
2005,third,8.399997523632706,53
2006,third,1.5818778934210114,53
2007,third,11.165112400206475,53
2008,third,79.10721805936696,53
2009,third,8.380893888990023,53
2010,third,3.216418819674251,53
2011,third,15.998043483767034,53
2012,third,25.332510460089033,53
2013,third,1.228696874894302,53
2014,third,35.37615821868823,53
2015,third,3.6986623025810963,53
2016,third,7.215350309558058,53
2017,third,4.186968067934812,53
1986,adult,48.99013178811417,53
1987,adult,25.873587910507624,53
1988,adult,6.257064596157907,53
1989,adult,3.3051007965311863,53
1990,adult,12.593666785110504,53
1991,adult,9.863082028946616,53
1992,adult,10.275835357640432,53
1993,adult,1.986360692076295,53
1994,adult,19.214390661028272,53
1995,adult,10.125339914882666,53
1996,adult,4.397207969102076,53
1997,adult,9.931518643278837,53
1998,adult,48.84445604967831,53
1999,adult,9.294042567296373,53
2000,adult,41.20824261282981,53
2001,adult,37.146128630737365,53
2002,adult,10.21418531601944,53
2003,adult,16.66833621202363,53
2004,adult,36.17318435737711,53
2005,adult,15.176526702935991,53
2006,adult,84.53688528490822,53
2007,adult,79.89096063706715,53
2008,adult,9.315408952644857,53
2009,adult,19.623415287221196,53
2010,adult,13.52377709601719,53
2011,adult,22.528282556000168,53
2012,adult,14.917073785560804,53
2013,adult,8.669841208116733,53
2014,adult,31.503473396774737,53
2015,adult,10.136493056653297,53
2016,adult,6.220894387249656,53
2017,adult,26.09537651137947,53
1986,first,129.46407953916807,54
1987,first,184.90527051731598,54
1988,first,245.70749674985288,54
1989,first,31.46938190906088,54
1990,first,6.688082196461625,54
1991,first,7.642123307665364,54
1992,first,11.872407789194993,54
1993,first,1.062648553936071,54
1994,first,0.39256198893145833,54
1995,first,0.786729360329678,54
1996,first,3.257607186163485,54
1997,first,0.4695910369093523,54
1998,first,0.1718882235318859,54
1999,first,0.034283953583367416,54
2000,first,0.03740843482447289,54
2001,first,0.011201352406106618,54
2002,first,0.09410775622328225,54
2003,first,0.01830844895211782,54
2004,first,0.007532927665176088,54
2005,first,0.0029823804682295994,54
2006,first,5.038981912451147e-4,54
2007,first,1.9816362798425006e-4,54
2008,first,5.0270915172330074e-5,54
2009,first,1.2019438355856249e-5,54
2010,first,1.2089448132099385e-5,54
2011,first,1.4814396913049732e-5,54
2012,first,7.523675343008833e-6,54
2013,first,4.535558580295556e-6,54
2014,first,2.529442475253599e-6,54
2015,first,1.6366639418029823e-6,54
2016,first,2.1204758108463334e-7,54
2017,first,2.7194124542155655e-6,54
1986,second,19.19947845976417,54
1987,second,62.40345089587957,54
1988,second,51.73720696335572,54
1989,second,124.29739710551128,54
1990,second,39.24662149760496,54
1991,second,21.576901579369157,54
1992,second,9.697341990652713,54
1993,second,18.195371874113906,54
1994,second,1.6116877984469289,54
1995,second,0.9592020517345925,54
1996,second,0.4232345535822042,54
1997,second,3.9575955300821075,54
1998,second,0.18726813835078643,54
1999,second,0.25791576171102504,54
2000,second,0.02721141158462302,54
2001,second,0.025187109669170996,54
2002,second,0.004984392055408283,54
2003,second,0.06342792069481572,54
2004,second,0.009407615732092693,54
2005,second,0.010715153514741794,54
2006,second,8.596188870867912e-4,54
2007,second,3.7170046024480254e-4,54
2008,second,2.922705918161984e-4,54
2009,second,4.3857983769677066e-5,54
