year,name,lower16,middle,upper84,type
1993,e_s32,0.17641304226920837,0.21698407440141315,0.23688109224968723,elasticity
1993,e_s43,0.17641304226920818,0.2169840744014132,0.23688109224968756,elasticity
1993,e_s44,0.05698145022779594,0.13206370239434728,0.31813991392387087,elasticity
1993,lambda,1.0702462379146178,1.208679649498591,1.3768582292935951,lambda
1993,s_rec,0.010524310605420882,0.01718175581190398,0.02687357742083524,sensitivity
1993,s_s21,0.19857618682425426,0.2625764175055202,0.31075333678307676,sensitivity
1993,s_s32,0.23612477957753064,0.3154407723296333,0.42211111275379576,sensitivity
1993,s_s43,1.4645367631672392,2.290414249400486,4.088590994855583,sensitivity
1993,s_s44,0.2927360876708468,0.3490477767957605,0.4886049354429032,sensitivity
1994,e_rec,0.15002026599406734,0.20585505158771136,0.23156010182280418,elasticity
1994,e_s21,0.1500202659940676,0.20585505158771117,0.23156010182280418,elasticity
1994,e_s32,0.15002026599406754,0.20585505158771156,0.23156010182280404,elasticity
1994,e_s43,0.15002026599406754,0.2058550515877114,0.23156010182280423,elasticity
1994,e_s44,0.08004772855490852,0.1765797936491546,0.43437247373762694,elasticity
1994,lambda,0.9095316042196872,1.0214856397897805,1.1451027852473041,lambda
1994,s_rec,0.012903262319880602,0.022393111424359582,0.0355049884296712,sensitivity
1994,s_s21,0.14566677233955053,0.2061264479393034,0.24884029322303464,sensitivity
1994,s_s32,0.17275637856865012,0.25627357147149676,0.3566416105513185,sensitivity
1994,s_s43,1.5611920940584514,2.5627657342806702,4.655820473874344,sensitivity
1994,s_s44,0.3100357964161814,0.38243484523686583,0.5757793553032202,sensitivity
1995,e_rec,0.11116617003693488,0.18944163837779615,0.2263235024446282,elasticity
1995,e_s21,0.1111661700369351,0.18944163837779612,0.2263235024446282,elasticity
1995,e_s32,0.11116617003693503,0.1894416383777961,0.2263235024446282,elasticity
1995,e_s43,0.11116617003693513,0.18944163837779623,0.22632350244462818,elasticity
1995,e_s44,0.10112021072938321,0.24223344648881556,0.5884017083315729,elasticity
1995,lambda,0.7740934164827522,0.8639827426023823,0.9767833850491634,lambda
1995,s_rec,0.01907508239305524,0.03337338654491301,0.05149327790957778,sensitivity
1995,s_s21,0.09752001868781197,0.15454561776647927,0.19479630730043732,sensitivity
1995,s_s32,0.1264327451975859,0.1956469559150191,0.2884037979051682,sensitivity
1995,s_s43,1.5350663386921954,2.3536438993063564,3.750902339945878,sensitivity
1995,s_s44,0.32584015804703753,0.43167508486661155,0.6913012812486795,sensitivity
1996,e_rec,0.07805581720381431,0.16259675691878317,0.21439732693254399,elasticity
1996,e_s21,0.0780558172038145,0.16259675691878328,0.21439732693254418,elasticity
1996,e_s32,0.0780558172038147,0.1625967569187833,0.2143973269325441,elasticity
1996,e_s43,0.0780558172038147,0.16259675691878328,0.2143973269325439,elasticity
1996,e_s44,0.15763549216279446,0.3496129723248669,0.7101564795290718,elasticity
1996,lambda,0.7080268341179907,0.8019947894879254,0.9221394094964235,lambda
1996,s_rec,0.02868301274189371,0.05265267600851197,0.08754330554897444,sensitivity
1996,s_s21,0.06693167952617118,0.12412976282077468,0.1658944009934235,sensitivity
1996,s_s32,0.08563715869501116,0.15725036739184967,0.24262142724319502,sensitivity
1996,s_s43,1.1076608348348445,1.5825248680553776,2.3528370538620638,sensitivity
1996,s_s44,0.36822661912209603,0.51220972924365,0.7826173596468038,sensitivity
1997,e_rec,0.06698749832266539,0.14750453894847898,0.20948408347060823,elasticity
1997,e_s21,0.06698749832266648,0.14750453894847892,0.2094840834706086,elasticity
1997,e_s32,0.06698749832266618,0.14750453894847887,0.20948408347060862,elasticity
1997,e_s43,0.06698749832266623,0.147504538948479,0.20948408347060868,elasticity
1997,e_s44,0.17429825643701408,0.4099818442060844,0.7518157850266178,elasticity
1997,lambda,0.7130854656259386,0.8017727486873958,0.9213978970061414,lambda
1997,s_rec,0.028116361915552376,0.05725955758032361,0.10208915903329809,sensitivity
1997,s_s21,0.056537996319877104,0.11499531972407576,0.15718023744503837,sensitivity
1997,s_s32,0.07403633483745219,0.15021997364270762,0.23113831979409172,sensitivity
1997,s_s43,0.9672864369982214,1.4233758092821924,2.1183196002762146,sensitivity
1997,s_s44,0.38072369232776065,0.5574863831545631,0.8138618387699634,sensitivity
1998,e_rec,0.05764385343038488,0.1357665698464547,0.20280857553653076,elasticity
1998,e_s21,0.057643853430384584,0.1357665698464544,0.20280857553653112,elasticity
1998,e_s32,0.057643853430384626,0.13576656984645447,0.20280857553653114,elasticity
1998,e_s43,0.057643853430384584,0.13576656984645458,0.20280857553653103,elasticity
1998,e_s44,0.2040992641049113,0.4569337206141819,0.7886294188436854,elasticity
1998,lambda,0.7131016626854709,0.8043613933766782,0.8950518974374616,lambda
1998,s_rec,0.02792339944373315,0.06419556551584471,0.11598831784975233,sensitivity
1998,s_s21,0.048474915534368015,0.10666649640321366,0.1557911570333538,sensitivity
1998,s_s32,0.06120381831417936,0.13870052169107394,0.22755468219604502,sensitivity
1998,s_s43,0.8100824159723993,1.2711101785022494,2.052862667515696,sensitivity
1998,s_s44,0.4030744480786834,0.5927002904606364,0.8414720641327642,sensitivity
1999,e_rec,0.0623497684320391,0.14158870631229103,0.2021966218161445,elasticity
1999,e_s21,0.062349768432039286,0.1415887063122912,0.20219662181614434,elasticity
1999,e_s32,0.062349768432039286,0.1415887063122912,0.20219662181614426,elasticity
1999,e_s43,0.06234976843203928,0.1415887063122911,0.20219662181614434,elasticity
1999,e_s44,0.20424110794076253,0.4336451747508354,0.7771473663570068,elasticity
1999,lambda,0.6994044083868297,0.7797907735860417,0.881232173174497,lambda
1999,s_rec,0.027267402436163223,0.06054687541753555,0.10667878321317736,sensitivity
1999,s_s21,0.049161762062185345,0.10749526764706173,0.15683842395408654,sensitivity
1999,s_s32,0.06514822287137624,0.14417754939152827,0.23560332936992545,sensitivity
1999,s_s43,0.8707845908698629,1.3945462221495044,2.4164384429097896,sensitivity
1999,s_s44,0.40318083095557194,0.5752338810631267,0.8328605247677551,sensitivity
2000,e_rec,0.08015225901370054,0.15791108756108418,0.21222596289492898,elasticity
2000,e_s21,0.08015225901370088,0.15791108756108416,0.21222596289492873,elasticity
2000,e_s32,0.08015225901370092,0.1579110875610839,0.21222596289492884,elasticity
2000,e_s43,0.08015225901370127,0.15791108756108418,0.2122259628949289,elasticity
2000,e_s44,0.16080322190297797,0.3683556497556636,0.6958893939232884,elasticity
2000,lambda,0.7358528801839332,0.8189872621600984,0.9194602415665958,lambda
2000,s_rec,0.021795855372173965,0.04343781080175927,0.07350490527710796,sensitivity
2000,s_s21,0.06249091183517485,0.1256805187156645,0.18088937031102206,sensitivity
2000,s_s32,0.08370240907306518,0.16168449762320353,0.2599028548993757,sensitivity
2000,s_s43,1.135129532927614,1.9373323841541052,3.6308180469233307,sensitivity
2000,s_s44,0.3706024164272334,0.5262667373167478,0.7719170454424661,sensitivity
2001,e_rec,0.08381933102119274,0.1596664458929989,0.21033027811591687,elasticity
2001,e_s21,0.08381933102119349,0.15966644589299872,0.21033027811591687,elasticity
2001,e_s32,0.08381933102119327,0.159666445892999,0.2103302781159166,elasticity
2001,e_s43,0.08381933102119325,0.15966644589299872,0.21033027811591654,elasticity
2001,e_s44,0.17141499000819874,0.361334216428005,0.6927989295563752,elasticity
2001,lambda,0.710254064320266,0.8041930334852225,0.9014241725378328,lambda
2001,s_rec,0.022651201325786387,0.043389070160810804,0.07470704449948488,sensitivity
2001,s_s21,0.06346134753606072,0.12444656469978295,0.17271770200256276,sensitivity
2001,s_s32,0.08115313827169517,0.15589484027889508,0.24573153233960224,sensitivity
2001,s_s43,1.2040002082160381,1.9908845645306958,3.77213670095741,sensitivity
2001,s_s44,0.3785612425061491,0.5210006623210037,0.7695991971672813,sensitivity
2002,e_rec,0.10168175875288245,0.17164384292876006,0.21608596054740437,elasticity
2002,e_s21,0.10168175875288298,0.17164384292876006,0.21608596054740464,elasticity
2002,e_s32,0.10168175875288282,0.17164384292875987,0.2160859605474045,elasticity
2002,e_s43,0.1016817587528828,0.17164384292875978,0.21608596054740403,elasticity
2002,e_s44,0.14430803872301878,0.3134246282849602,0.6303098096562252,elasticity
2002,lambda,0.7726463853870341,0.8747063483050992,0.9693939124597422,lambda
2002,s_rec,0.018431572013648864,0.032056915579724427,0.055445045136562066,sensitivity
2002,s_s21,0.08215603664543265,0.14337833006055992,0.1924474652051728,sensitivity
2002,s_s32,0.09973831918642032,0.17723508697165702,0.2695660153943985,sensitivity
2002,s_s43,1.4688135336733357,2.430023872058147,4.297473938509994,sensitivity
2002,s_s44,0.358231029042264,0.4850684712137202,0.7227323572421691,sensitivity
2003,e_rec,0.09575905702267115,0.16950932154626575,0.21684410023309525,elasticity
2003,e_s21,0.09575905702267153,0.16950932154626563,0.21684410023309542,elasticity
2003,e_s32,0.09575905702267146,0.16950932154626586,0.21684410023309536,elasticity
2003,e_s43,0.09575905702267132,0.16950932154626575,0.2168441002330953,elasticity
2003,e_s44,0.1442374482977369,0.3219627138149369,0.6504155094042314,elasticity
2003,lambda,0.7925850100934103,0.8979454198293685,0.9965729504302792,lambda
2003,s_rec,0.018706667083346302,0.03297609067862928,0.05678449101480487,sensitivity
2003,s_s21,0.08305747988169701,0.14737207156085447,0.19469850257662644,sensitivity
2003,s_s32,0.1042106167498866,0.17904342291930897,0.2703426570196923,sensitivity
2003,s_s43,1.3638932044390186,2.167332882755586,3.7999072691174405,sensitivity
2003,s_s44,0.35817808622330266,0.49147203536120265,0.7378116320531736,sensitivity
2004,e_rec,0.09310610834385456,0.16437211871104193,0.21562767840503344,elasticity
2004,e_s21,0.09310610834385427,0.16437211871104204,0.215627678405034,elasticity
2004,e_s32,0.09310610834385434,0.16437211871104201,0.2156276784050337,elasticity
2004,e_s43,0.09310610834385437,0.1643721187110419,0.21562767840503366,elasticity
2004,e_s44,0.14725404099561665,0.34251152515583183,0.6551292868254498,elasticity
2004,lambda,0.8364350756483996,0.9296411995786498,1.026237460455511,lambda
2004,s_rec,0.022855355005075424,0.03967250287661442,0.0651314692752479,sensitivity
2004,s_s21,0.08636464008374456,0.15048882083237425,0.19465768838602038,sensitivity
2004,s_s32,0.09991665473536174,0.17620367102076262,0.25249969957806634,sensitivity
2004,s_s43,1.1236149623032479,1.7800545901149856,3.042330246208045,sensitivity
2004,s_s44,0.36044053074671245,0.5068836438668738,0.7413469651190874,sensitivity
2005,e_rec,0.10533975665696388,0.16595358720067616,0.21248080597555988,elasticity
2005,e_s21,0.10533975665696396,0.16595358720067593,0.21248080597555954,elasticity
2005,e_s32,0.10533975665696385,0.165953587200676,0.2124808059755598,elasticity
2005,e_s43,0.10533975665696374,0.16595358720067607,0.21248080597556004,elasticity
2005,e_s44,0.16050621790224864,0.33618565119729615,0.5992004997905024,elasticity
2005,lambda,0.9568045446135514,1.0404907136923032,1.1323218716953836,lambda
2005,s_rec,0.02735488509146541,0.04219174565640792,0.06771866777635718,sensitivity
2005,s_s21,0.10866873636753631,0.17049557626867157,0.2193701802005606,sensitivity
2005,s_s32,0.12390527373947618,0.19968180885697728,0.27896118719236185,sensitivity
2005,s_s43,0.877871548795946,1.3218375894141141,2.118000385180509,sensitivity
2005,s_s44,0.3703796634266864,0.5021392383979719,0.6994003748428768,sensitivity
2006,e_rec,0.1235367799538729,0.1710159864271023,0.21221944477268492,elasticity
2006,e_s21,0.12353677995387306,0.17101598642710203,0.21221944477268503,elasticity
2006,e_s32,0.12353677995387297,0.17101598642710225,0.21221944477268498,elasticity
2006,e_s43,0.1235367799538729,0.17101598642710225,0.21221944477268517,elasticity
2006,e_s44,0.16092719710576,0.3159360542915912,0.5192173160744019,elasticity
2006,lambda,1.0584722475619088,1.1545315432141576,1.27649011670419,lambda
2006,s_rec,0.028774324130723512,0.044022557367113524,0.06622094663437261,sensitivity
2006,s_s21,0.13944632133600263,0.1991147241579997,0.2536584996881322,sensitivity
2006,s_s32,0.157019670308701,0.22916134335493932,0.3069467921978585,sensitivity
2006,s_s43,0.7475081360402758,1.1251192909576373,1.7184777807393228,sensitivity
2006,s_s44,0.37069539782932043,0.48695204071869336,0.6394129870558014,sensitivity
2007,e_rec,0.12327479756043574,0.16218321511470113,0.20608554527708317,elasticity
2007,e_s21,0.12327479756043579,0.16218321511470127,0.2060855452770834,elasticity
2007,e_s32,0.12327479756043594,0.1621832151147012,0.20608554527708334,elasticity
2007,e_s43,0.12327479756043584,0.16218321511470118,0.2060855452770833,elasticity
2007,e_s44,0.18969136220071442,0.3512671395411956,0.5171667967750568,elasticity
2007,lambda,1.0763379903848806,1.1663834197019924,1.2668379559276817,lambda
2007,s_rec,0.04189773825912395,0.06342695553243749,0.0935528559205757,sensitivity
2007,s_s21,0.14181750023031822,0.1893519962329604,0.24248600993528283,sensitivity
2007,s_s32,0.15498808686803398,0.21318159008690343,0.2790650225282074,sensitivity
2007,s_s43,0.5388088958306009,0.8167843093733549,1.2029661430867489,sensitivity
2007,s_s44,0.39226852165053605,0.5134503546558966,0.6378750975812926,sensitivity
2008,e_rec,0.12805907414963585,0.16209860331134152,0.20199757310847075,elasticity
2008,e_s21,0.12805907414963602,0.16209860331134168,0.2019975731084708,elasticity
2008,e_s32,0.12805907414963597,0.1620986033113419,0.20199757310847075,elasticity
2008,e_s43,0.1280590741496361,0.1620986033113418,0.2019975731084708,elasticity
2008,e_s44,0.20111970306349505,0.3516055867546331,0.5007181889839767,elasticity
2008,lambda,1.1196606809318819,1.2036407065084613,1.3185579248766632,lambda
2008,s_rec,0.04864226337751936,0.07195714469800638,0.1056966160394803,sensitivity
2008,s_s21,0.1497602948785689,0.19805068085607574,0.2524592750353642,sensitivity
2008,s_s32,0.16276196220656586,0.21969674020247892,0.28357942869575536,sensitivity
2008,s_s43,0.4725681315807616,0.6649772757459542,1.0291111414976792,sensitivity
2008,s_s44,0.4008397772976213,0.5137041900659748,0.6255386417379827,sensitivity
2009,e_rec,0.11275444263662032,0.14388215075290856,0.19000569431243763,elasticity
2009,e_s21,0.11275444263662,0.1438821507529083,0.19000569431243763,elasticity
2009,e_s32,0.11275444263662004,0.14388215075290833,0.19000569431243752,elasticity
2009,e_s43,0.11275444263662035,0.14388215075290842,0.19000569431243755,elasticity
2009,e_s44,0.2538970397442444,0.42447139698836656,0.5632850360958971,elasticity
2009,lambda,1.0744312452534786,1.1495068643387507,1.2337654060662726,lambda
2009,s_rec,0.07495230051651926,0.10711756502813748,0.15528819464818738,sensitivity
2009,s_s21,0.127573641427587,0.16886277223937773,0.218475949833007,sensitivity
2009,s_s32,0.1368438219235774,0.18448837604787421,0.2447261897079865,sensitivity
2009,s_s43,0.36242073586310203,0.49273749605181594,0.696640288303635,sensitivity
2009,s_s44,0.44042277980818334,0.5683535477412749,0.6724637770719228,sensitivity
2010,e_rec,0.10385801534495692,0.13990516189233795,0.1849559247851213,elasticity
2010,e_s21,0.1038580153449571,0.13990516189233776,0.18495592478512138,elasticity
2010,e_s32,0.10385801534495709,0.13990516189233776,0.18495592478512146,elasticity
2010,e_s43,0.10385801534495694,0.13990516189233768,0.18495592478512157,elasticity
2010,e_s44,0.27890190451561925,0.4403793524306493,0.5941010789512409,elasticity
2010,lambda,1.0634042344243766,1.138594537355146,1.22440208819079,lambda
2010,s_rec,0.08810800677177105,0.12441113035792137,0.17916176128091996,sensitivity
2010,s_s21,0.11776155382384397,0.16033012938291236,0.21030839728495745,sensitivity
2010,s_s32,0.12591759546951953,0.17680537382812977,0.23112830456190075,sensitivity
2010,s_s43,0.3180531847111819,0.42328010528994875,0.6187382589411763,sensitivity
2010,s_s44,0.4591764283867144,0.5802845143229868,0.6955758092134308,sensitivity
2011,e_rec,0.07633852460607075,0.11209631504762552,0.16158721779851265,elasticity
2011,e_s21,0.07633852460607074,0.11209631504762547,0.16158721779851284,elasticity
2011,e_s32,0.07633852460607075,0.11209631504762552,0.16158721779851296,elasticity
2011,e_s43,0.07633852460607063,0.11209631504762546,0.16158721779851276,elasticity
2011,e_s44,0.3703445371639947,0.5516147398094979,0.7049196357772279,elasticity
2011,lambda,0.9946679534665711,1.06290576350662,1.1357703600320515,lambda
2011,s_rec,0.12995045455855397,0.19238563201770542,0.287674116175854,sensitivity
2011,s_s21,0.07955122345891125,0.12079531778391678,0.16796131594894978,sensitivity
2011,s_s32,0.08586326862436655,0.13155120956011995,0.18678698472368188,sensitivity
2011,s_s43,0.2208750235335484,0.296060924389268,0.41690413048247726,sensitivity
2011,s_s44,0.5277584028729959,0.6637110548571235,0.778689726832921,sensitivity
2012,e_rec,0.08527747983155196,0.11840651843225214,0.16210781143620046,elasticity
2012,e_s21,0.08527747983155198,0.11840651843225217,0.16210781143620034,elasticity
2012,e_s32,0.08527747983155204,0.11840651843225225,0.16210781143620046,elasticity
2012,e_s43,0.085277479831552,0.11840651843225249,0.1621078114362005,elasticity
2012,e_s44,0.3616756976301265,0.526373926270991,0.6733784210838873,elasticity
2012,lambda,1.0289984066163014,1.1009593712779457,1.1736615634327097,lambda
2012,s_rec,0.12299838382906202,0.18722638935901015,0.2766871169677766,sensitivity
2012,s_s21,0.09177806324541923,0.13146885662952432,0.17991561609137052,sensitivity
2012,s_s32,0.09898729165041853,0.1429171860357719,0.1965917749110219,sensitivity
2012,s_s43,0.21954554705422363,0.2914593685978578,0.4265517501482917,sensitivity
2012,s_s44,0.5212567732225947,0.6447804447032432,0.7550338158129154,sensitivity
2013,e_rec,0.11114163657186917,0.1432046658753986,0.1749317008117621,elasticity
2013,e_s21,0.11114163657186943,0.14320466587539857,0.17493170081176218,elasticity
2013,e_s32,0.11114163657186947,0.1432046658753985,0.17493170081176218,elasticity
2013,e_s43,0.11114163657186955,0.1432046658753982,0.17493170081176232,elasticity
2013,e_s44,0.3105244989878973,0.4271813364984061,0.5723325221138912,elasticity
2013,lambda,1.1161211705481624,1.1974013786310866,1.3031869176586919,lambda
2013,s_rec,0.08889489780378051,0.13300881427782202,0.19469716643899154,sensitivity
2013,s_s21,0.12759570141694512,0.17500207870779166,0.2204781583496857,sensitivity
2013,s_s32,0.13741421579446428,0.1861483391465453,0.24517201973320302,sensitivity
2013,s_s43,0.27182191618206,0.36534702723115225,0.5565918889497858,sensitivity
2013,s_s44,0.48289337424092316,0.5703860023738045,0.6792493915854183,sensitivity
2014,e_rec,0.09805998215963979,0.1346207516692773,0.1678170703862937,elasticity
2014,e_s21,0.09805998215963997,0.1346207516692774,0.16781707038629357,elasticity
2014,e_s32,0.09805998215963992,0.13462075166927737,0.16781707038629376,elasticity
2014,e_s43,0.09805998215964008,0.13462075166927728,0.16781707038629387,elasticity
2014,e_s44,0.3366079793526496,0.46151699332289065,0.6184591180766157,elasticity
2014,lambda,1.079089864413133,1.154910756520358,1.2477345873241266,lambda
2014,s_rec,0.10356379414472677,0.15590602868370468,0.233048688192001,sensitivity
2014,s_s21,0.11057705238818762,0.1571765187965154,0.20257540950561995,sensitivity
2014,s_s32,0.11914380133650473,0.16889847696144528,0.22422133330925584,sensitivity
2014,s_s43,0.23522684006006092,0.3218570291337369,0.4921991320137129,sensitivity
2014,s_s44,0.5024559845144871,0.5961377449921679,0.7138443385574619,sensitivity
2015,e_rec,0.07841542058259783,0.11963062645802947,0.15917977177969928,elasticity
2015,e_s21,0.07841542058259789,0.11963062645802947,0.15917977177969928,elasticity
2015,e_s32,0.07841542058259802,0.11963062645802944,0.1591797717796991,elasticity
2015,e_s43,0.07841542058259794,0.11963062645802951,0.15917977177969914,elasticity
2015,e_s44,0.3778095222367756,0.5214774941678821,0.7022471615877695,elasticity
2015,lambda,1.0279807037591278,1.1094275573567407,1.2125276498971151,lambda
2015,s_rec,0.11714730434221225,0.1920825529147298,0.29859478131298817,sensitivity
2015,s_s21,0.084153048009368,0.1348137502457506,0.18275996320259305,sensitivity
2015,s_s32,0.09125095682904046,0.1459162229067436,0.20075129943377712,sensitivity
2015,s_s43,0.19400056529353032,0.2653410569768461,0.4168520755034507,sensitivity
2015,s_s44,0.5333571416775817,0.6411081206259117,0.776685371190827,sensitivity
2016,e_rec,0.0643559252622155,0.1206461849397295,0.16738468701882575,elasticity
2016,e_s21,0.06435592526221551,0.12064618493972942,0.16738468701882542,elasticity
2016,e_s32,0.0643559252622156,0.12064618493972948,0.16738468701882567,elasticity
2016,e_s43,0.06435592526221559,0.12064618493972958,0.16738468701882575,elasticity
2016,e_s44,0.34211451357574924,0.5174152602410822,0.7593209125743211,elasticity
2016,lambda,1.003212062604289,1.1054804111616936,1.2498395599081957,lambda
2016,s_rec,0.09900809494301589,0.18332159355223593,0.31933575786660334,sensitivity
2016,s_s21,0.06707995659458255,0.13198514544104903,0.19938498669801175,sensitivity
2016,s_s32,0.07397848577963906,0.14879335512804362,0.220091515989373,sensitivity
2016,s_s43,0.17128320760853222,0.26374955472933437,0.44685107714563654,sensitivity
2016,s_s44,0.506585885181812,0.6380614451808115,0.8194906844307408,sensitivity
