year,stage,count,sim
1988,second,62.32740953436529,53
1989,second,21.695019700176644,53
1990,second,65.59858835043718,53
1991,second,59.044078561136494,53
1992,second,190.8024975603958,53
1993,second,217.5908686666447,53
1994,second,86.4180055169652,53
1995,second,188.21821213993033,53
1996,second,178.82976847829855,53
1997,second,50.927396055553906,53
1998,second,74.14413293473585,53
1999,second,5.602388105677715,53
2000,second,36.63263242314205,53
2001,second,43.727675042055296,53
2002,second,51.44265586254962,53
2003,second,22.51426344000803,53
2004,second,22.99713045247918,53
2005,second,9.743279166118429,53
2006,second,28.708258787228125,53
2007,second,12.488813220278184,53
2008,second,90.43900468722329,53
2009,second,21.473894795827942,53
2010,second,15.175942759678936,53
2011,second,11.129409194230158,53
2012,second,22.32857682188262,53
2013,second,17.345447020376906,53
2014,second,19.174941320338423,53
2015,second,79.44668554338267,53
2016,second,17.48756459293247,53
2017,second,10.020163186823565,53
1986,third,14.423975710252936,53
1987,third,29.47505042493984,53
1988,third,123.48583327008723,53
1989,third,32.58766594467286,53
1990,third,28.951491652200218,53
1991,third,31.38562893079164,53
1992,third,33.0506423587402,53
1993,third,47.429353750485475,53
1994,third,132.32148755933244,53
1995,third,193.98138738202948,53
1996,third,78.10432730285778,53
1997,third,110.39355670573029,53
1998,third,133.87956672982656,53
1999,third,34.65404322896224,53
2000,third,63.25614920387975,53
2001,third,23.288074605106143,53
2002,third,20.811650256215657,53
2003,third,14.808668401114552,53
2004,third,42.669842598004486,53
2005,third,34.32017438771621,53
2006,third,47.51225911800116,53
2007,third,44.89827257017925,53
2008,third,33.11635325764665,53
2009,third,23.89944739296243,53
2010,third,17.094214445565473,53
2011,third,16.19143386975058,53
2012,third,22.79639703132453,53
2013,third,3.7472431811031313,53
2014,third,11.039349200708926,53
2015,third,90.77286123936379,53
2016,third,24.943102910730822,53
2017,third,50.373204588268976,53
1986,adult,46.98473414276352,53
1987,adult,24.910881275483845,53
1988,adult,31.678548749557077,53
1989,adult,45.76848342976886,53
1990,adult,17.272503921333325,53
1991,adult,27.314707280391527,53
1992,adult,7.968250107263028,53
1993,adult,9.575017775405612,53
1994,adult,6.0498844602888004,53
1995,adult,23.42653221800612,53
1996,adult,71.37818050291541,53
1997,adult,8.085697676938583,53
1998,adult,31.9544409312145,53
1999,adult,11.794008265795236,53
2000,adult,11.503515744847249,53
2001,adult,7.429937506402118,53
2002,adult,4.857933541474991,53
2003,adult,5.236476760891728,53
2004,adult,0.9567113465630868,53
2005,adult,5.563434718262281,53
2006,adult,16.916712979593854,53
2007,adult,24.210682141082348,53
2008,adult,1.6348040451594092,53
2009,adult,36.91528011981337,53
2010,adult,56.70253470306258,53
2011,adult,99.31447077471093,53
2012,adult,13.08572731414429,53
2013,adult,97.70573872947219,53
2014,adult,21.683238863573173,53
2015,adult,63.6786311168087,53
2016,adult,54.60919600257819,53
2017,adult,45.30119651631969,53
1986,first,126.74115532586586,54
1987,first,24.64425728649465,54
1988,first,36.946353707542,54
1989,first,9.898895174499152,54
1990,first,97.60096915411339,54
1991,first,166.09822682308823,54
1992,first,91.99707828436793,54
1993,first,163.43584905393192,54
1994,first,494.5736495827346,54
1995,first,84.49991681594297,54
1996,first,21.839497594438523,54
1997,first,20.057879849122077,54
1998,first,66.04401459328352,54
1999,first,69.4042069639867,54
2000,first,9.060798496822516,54
2001,first,28.60734837116113,54
2002,first,16.12262622612063,54
2003,first,35.48743248296326,54
2004,first,19.212412917797337,54
2005,first,6.4163725782875,54
2006,first,15.161031343357102,54
2007,first,44.3201538596158,54
2008,first,19.097439612381148,54
2009,first,14.837090911578914,54
2010,first,14.286836865708745,54
2011,first,13.935539857242311,54
2012,first,26.067251641380608,54
2013,first,58.61685004345949,54
2014,first,53.75771067566637,54
2015,first,37.567615776396615,54
2016,first,26.17357065396847,54
2017,first,21.354251684491683,54
1986,second,16.420751269085052,54
1987,second,70.80284559511567,54
1988,second,15.934590318109851,54
1989,second,15.756936241522181,54
1990,second,42.1914105473254,54
1991,second,48.234480272450384,54
1992,second,88.217271862815,54
1993,second,49.555456896660424,54
1994,second,406.8529141007962,54
1995,second,552.7573345871916,54
1996,second,539.9502775808073,54
1997,second,78.35948348800626,54
1998,second,68.688182464461,54
1999,second,102.55930763593173,54
2000,second,26.463218588549363,54
2001,second,54.29613876296744,54
2002,second,44.144276857671095,54
2003,second,5.706603084960456,54
2004,second,18.36629778504029,54
2005,second,18.440172283028513,54
2006,second,22.54516621597659,54
2007,second,58.594215585967866,54
2008,second,22.782408965666352,54
2009,second,3.9776855569917977,54
2010,second,41.05761676715391,54
2011,second,8.207495979043955,54
2012,second,8.379903089051497,54
2013,second,19.327599971845427,54
2014,second,59.05333611815586,54
2015,second,34.45183317607224,54
2016,second,53.91678107350452,54
2017,second,76.55276294823251,54
1986,third,14.108967329467788,54
1987,third,6.113176206638599,54
1988,third,17.54586601953302,54
1989,third,44.71389095805212,54
1990,third,16.85336139256976,54
1991,third,10.350211171455753,54
1992,third,62.31802597539259,54
1993,third,114.4696768037144,54
1994,third,205.15758478052894,54
1995,third,135.58582694492074,54
1996,third,141.96010672012264,54
1997,third,131.0929216140645,54
1998,third,50.40198707792189,54
1999,third,18.247302563265436,54
2000,third,62.06551996670576,54
2001,third,20.518569229017533,54
2002,third,24.1397995986914,54
2003,third,8.884046241015717,54
2004,third,7.3059168481062775,54
2005,third,49.38080308571147,54
2006,third,23.766702401423533,54
2007,third,16.775908325126554,54
2008,third,63.383714475642236,54
2009,third,27.722102365630445,54
2010,third,17.964161109381948,54
2011,third,12.579369205421003,54
2012,third,74.36816404219779,54
2013,third,15.341090835379545,54
2014,third,37.67843706591138,54
2015,third,26.215847071367286,54
2016,third,9.09203545764021,54
2017,third,69.4823163878373,54
1986,adult,96.69610866884041,54
1987,adult,72.85048409666673,54
1988,adult,8.48249072582483,54
1989,adult,28.17311120604469,54
1990,adult,11.672900015731797,54
1991,adult,6.5116487973667505,54
1992,adult,18.242071033506612,54
1993,adult,16.47157966496843,54
1994,adult,10.668081871653094,54
1995,adult,25.10954565934407,54
1996,adult,26.11056917203619,54
1997,adult,13.002923401748356,54
1998,adult,16.156405728750833,54
1999,adult,18.161203645865864,54
2000,adult,20.43201220790568,54
2001,adult,11.459719645451006,54
2002,adult,4.672942440241892,54
2003,adult,4.915145602060006,54
2004,adult,6.919350522192264,54
2005,adult,1.7513035298686241,54
2006,adult,10.88110365658306,54
2007,adult,3.864783075470759,54
2008,adult,13.076759389628043,54
2009,adult,66.28454620237706,54
2010,adult,68.95900055524282,54
2011,adult,10.412616326063578,54
2012,adult,32.90484474918269,54
2013,adult,13.5035300606351,54
2014,adult,24.680591526788206,54
2015,adult,28.60119378153954,54
2016,adult,27.690479841551987,54
2017,adult,22.134270642751616,54
1986,first,144.9383664533388,55
1987,first,36.93082324161925,55
1988,first,36.9342634157351,55
1989,first,26.881626204209024,55
1990,first,161.14073070597215,55
1991,first,145.03835901559316,55
1992,first,32.00789042279807,55
1993,first,98.07983760007109,55
1994,first,840.323398072236,55
1995,first,310.7889241086534,55
1996,first,130.29232067231675,55
1997,first,48.091572144312686,55
1998,first,28.366396824671867,55
1999,first,27.869795515973205,55
2000,first,22.448512566719593,55
2001,first,17.697337493033523,55
2002,first,50.399313656731934,55
2003,first,21.872447540671327,55
2004,first,35.21057431967491,55
2005,first,11.287259652968917,55
2006,first,40.98234352493736,55
2007,first,76.16307597065078,55
2008,first,14.387706207041782,55
2009,first,14.896738267686052,55
2010,first,17.72256018036148,55
2011,first,6.999903156944402,55
2012,first,35.10636636151653,55
2013,first,57.89259597578794,55
2014,first,79.60180859046741,55
2015,first,44.68212822055246,55
2016,first,20.783577969687506,55
2017,first,20.96717901380585,55
1986,second,31.269724669292053,55
1987,second,70.31820269637366,55
1988,second,24.17054943686878,55
1989,second,61.901554405850504,55
1990,second,10.802465728780286,55
1991,second,87.65205735013872,55
1992,second,138.77071785470432,55
1993,second,45.053671313925456,55
1994,second,81.54296302761807,55
1995,second,116.60970121973438,55
1996,second,188.08293378076647,55
1997,second,122.3453087315239,55
1998,second,42.85297624842956,55
1999,second,122.07782376711495,55
2000,second,49.10394004116447,55
2001,second,52.40343229155288,55
2002,second,16.429078081635772,55
2003,second,27.753193315866756,55
2004,second,8.143093376814898,55
2005,second,12.34149105621127,55
2006,second,21.07660907812833,55
2007,second,23.397162962949395,55
2008,second,5.9590322695948155,55
2009,second,44.38052390727439,55
2010,second,16.229247651026427,55
2011,second,15.567566094242874,55
2012,second,46.743001174949804,55
2013,second,18.066576589035,55
2014,second,27.795480713887144,55
2015,second,13.050058524881505,55
2016,second,45.554166881432906,55
2017,second,127.06686890688574,55
1986,third,3.7551824944484244,55
1987,third,41.948141456216035,55
1988,third,64.50087130149555,55
1989,third,22.948361232024457,55
1990,third,20.785721093022264,55
1991,third,13.77018703209531,55
1992,third,58.122875295289944,55
1993,third,277.4131144251397,55
1994,third,69.5865217617413,55
1995,third,89.0607093532206,55
1996,third,372.20977875255636,55
1997,third,61.98277246608512,55
1998,third,92.07762784563506,55
1999,third,9.717640313791701,55
2000,third,53.70563216002665,55
2001,third,15.551396953102268,55
2002,third,61.84119829642796,55
2003,third,6.457092715584016,55
2004,third,41.29412981433435,55
2005,third,29.999793224923113,55
2006,third,16.639251497986205,55
2007,third,8.15446749602304,55
2008,third,16.51979984030045,55
2009,third,11.73625437679984,55
2010,third,26.285900319382403,55
2011,third,33.754144475119126,55
2012,third,11.22901469626317,55
2013,third,16.896998277197348,55
2014,third,8.264971182636987,55
2015,third,179.09000507205442,55
2016,third,29.10869348870662,55
2017,third,30.32621916317025,55
1986,adult,11.288364088834939,55
1987,adult,25.715251876921464,55
1988,adult,33.535583459725565,55
1989,adult,80.02130053355711,55
1990,adult,16.894188266720974,55
1991,adult,18.500399932399116,55
1992,adult,1.5977704304482152,55
1993,adult,6.665949356238712,55
1994,adult,36.82388019532056,55
1995,adult,21.91810150867518,55
1996,adult,28.021113677343546,55
1997,adult,12.959490762311642,55
1998,adult,34.8014085107047,55
1999,adult,20.798761273464166,55
2000,adult,10.986274984980355,55
2001,adult,5.917050765073601,55
2002,adult,9.213094946592651,55
2003,adult,4.5056573969319,55
2004,adult,31.996146777897014,55
2005,adult,4.440724801364947,55
2006,adult,4.1844629214558555,55
2007,adult,7.789382023071699,55
2008,adult,7.143260976167649,55
2009,adult,23.686177104431426,55
2010,adult,26.641146319132574,55
2011,adult,16.225243279996512,55
2012,adult,37.92042181446267,55
2013,adult,39.35148687367001,55
2014,adult,28.490058722950355,55
2015,adult,61.44328288036282,55
2016,adult,67.65451026126291,55
2017,adult,74.88838234616202,55
1986,first,38.89338246231218,56
1987,first,63.10897200472843,56
1988,first,15.920521002993187,56
1989,first,17.488894555438392,56
1990,first,97.1312507095239,56
1991,first,168.17799940185174,56
1992,first,124.18494426556225,56
1993,first,98.97273397190239,56
1994,first,157.9338158540978,56
1995,first,150.10632220094777,56
1996,first,178.96025397791516,56
1997,first,14.97137149560942,56
1998,first,55.7818493921921,56
1999,first,15.108285416183676,56
2000,first,33.647868429469156,56
2001,first,22.63777210060489,56
2002,first,34.93260030692572,56
2003,first,9.536661280812291,56
2004,first,17.743347521902006,56
2005,first,36.899871258623996,56
2006,first,199.11378128767728,56
2007,first,28.073504648870916,56
2008,first,56.80485253910149,56
2009,first,35.97200925986433,56
2010,first,36.116248100977,56
2011,first,27.501202529901715,56
2012,first,28.309140725109877,56
2013,first,42.73829232401855,56
2014,first,22.56874740710526,56
2015,first,13.95467470474271,56
2016,first,26.223594720163934,56
2017,first,16.153051476704547,56
1986,second,59.12165214468807,56
1987,second,19.204215909456227,56
1988,second,38.554633813390296,56
1989,second,32.330749072354166,56
1990,second,22.623560140984956,56
1991,second,43.71848022515273,56
1992,second,50.855250276467345,56
1993,second,106.83843561885857,56
1994,second,64.5991067328505,56
1995,second,286.480158575678,56
1996,second,157.5480152058588,56
1997,second,83.9066112745359,56
1998,second,11.165902059451978,56
1999,second,34.94896232930848,56
2000,second,37.86018206914421,56
2001,second,31.56689119953033,56
2002,second,42.09236078116993,56
2003,second,24.54795587985055,56
2004,second,12.681788662122218,56
2005,second,28.509277319847175,56
2006,second,14.868794755552155,56
2007,second,11.712164521032507,56
2008,second,6.725569050779611,56
2009,second,31.31845300819753,56
2010,second,5.929722249264776,56
2011,second,22.89644319744308,56
2012,second,30.57192377619669,56
2013,second,44.260925973524905,56
2014,second,60.8222531270058,56
2015,second,26.662596535723576,56
2016,second,29.65216331840933,56
2017,second,72.07076138006349,56
1986,third,59.08591744150099,56
1987,third,80.34033048169275,56
1988,third,35.78264855419446,56
1989,third,19.467988517692135,56
1990,third,16.060550892522766,56
1991,third,15.598041671458684,56
1992,third,55.49921646997998,56
1993,third,351.28898535112296,56
1994,third,18.64681340051313,56
1995,third,56.88005559350622,56
1996,third,215.55276665180438,56
1997,third,236.00753702692614,56
1998,third,190.37207216266947,56
1999,third,54.71357238865325,56
2000,third,29.01884460140665,56
2001,third,83.71121548293584,56
2002,third,176.9665170751684,56
2003,third,27.9774707380746,56
2004,third,21.029926442631684,56
2005,third,15.488194341277095,56
2006,third,9.178109739483213,56
2007,third,17.892747212030724,56
2008,third,12.880772158627515,56
2009,third,48.529369872956984,56
2010,third,16.53035371962458,56
2011,third,44.49298565138626,56
2012,third,23.858188065540567,56
2013,third,14.309248185021097,56
2014,third,14.008726232955867,56
2015,third,9.095564644285187,56
2016,third,26.6056347341542,56
2017,third,27.770703822912015,56
1986,adult,29.407314282791422,56
1987,adult,23.69560122803859,56
1988,adult,27.049392938719755,56
1989,adult,65.29809480706916,56
1990,adult,12.315567479526603,56
1991,adult,18.271678504552526,56
1992,adult,15.170197000945334,56
1993,adult,15.858766145503175,56
1994,adult,23.579067487830457,56
1995,adult,42.712330917872805,56
1996,adult,4.447065254806877,56
1997,adult,11.682121684010808,56
1998,adult,49.642995220218644,56
1999,adult,58.962616166227676,56
2000,adult,5.157135626165947,56
2001,adult,3.556596992021096,56
2002,adult,14.389166605523243,56
2003,adult,5.827544084952501,56
2004,adult,1.5066573185855225,56
2005,adult,8.893200937104622,56
2006,adult,5.564723328995506,56
2007,adult,42.11101236366335,56
2008,adult,9.864051024368285,56
2009,adult,22.44438090972073,56
2010,adult,36.34955898901983,56
2011,adult,7.364173335372283,56
2012,adult,42.84161500827505,56
2013,adult,97.57724265521117,56
2014,adult,22.10790619736121,56
2015,adult,16.01305012269981,56
2016,adult,24.05092712509493,56
2017,adult,42.260100958132924,56
1986,first,42.91133834889889,57
1987,first,45.83527416281071,57
1988,first,22.320449528830412,57
1989,first,23.56753585908383,57
1990,first,72.50679040283096,57
1991,first,226.16032076048103,57
1992,first,71.66477946149368,57
1993,first,22.919959088113853,57
1994,first,417.4771616589266,57
1995,first,112.58853152731383,57
1996,first,63.961730101115506,57
1997,first,14.161424274696333,57
1998,first,39.05173794289761,57
1999,first,33.62955921895072,57
2000,first,22.593761026403392,57
2001,first,39.56134133973186,57
2002,first,12.511239664593734,57
2003,first,24.03504028868991,57
2004,first,14.760386047641232,57
2005,first,12.685446746825326,57
2006,first,24.120520947927588,57
2007,first,36.3468544220211,57
2008,first,18.805064723110384,57
2009,first,42.772973704586626,57
2010,first,13.602294922727502,57
2011,first,31.405612036853622,57
2012,first,25.244992308308838,57
2013,first,127.58293126402658,57
2014,first,41.1330794978337,57
2015,first,29.85093003015307,57
2016,first,51.2213153535823,57
2017,first,72.6977647853313,57
1986,second,20.010794058893826,57
1987,second,45.04106893232856,57
1988,second,74.04093461836771,57
1989,second,25.72111887744628,57
1990,second,25.963761487438425,57
1991,second,86.99789069094976,57
1992,second,218.8315758416693,57
1993,second,57.0545506569186,57
1994,second,191.82005619426056,57
1995,second,309.34123034187377,57
1996,second,147.62812427285635,57
1997,second,116.59390504755486,57
1998,second,32.895768895545004,57
1999,second,26.808784461802727,57
2000,second,40.037647809784474,57
2001,second,11.534384659264305,57
2002,second,16.949874247151712,57
2003,second,62.373916198398646,57
2004,second,17.171099341633983,57
2005,second,8.080272203951935,57
2006,second,14.43361159388389,57
2007,second,38.77225778709654,57
2008,second,20.60172487735565,57
2009,second,24.58146107726542,57
2010,second,23.908102581400613,57
2011,second,29.72062050888001,57
2012,second,38.375548113245245,57
2013,second,27.560293545211827,57
2014,second,47.19466563834491,57
2015,second,66.77880864764114,57
2016,second,25.529463977146058,57
2017,second,24.35819475905245,57
1986,third,14.146455017634464,57
1987,third,19.954337567348837,57
1988,third,115.56996573396553,57
1989,third,23.587655303623325,57
1990,third,68.4073125344344,57
1991,third,12.010433375230537,57
1992,third,36.78858319732866,57
1993,third,323.20942477534214,57
1994,third,110.66467184904953,57
1995,third,76.20727121073656,57
1996,third,167.5653938870748,57
1997,third,304.52341097286285,57
1998,third,74.13016174827706,57
1999,third,20.07401774249971,57
2000,third,29.59244910026039,57
2001,third,82.28022633220547,57
2002,third,174.50054545436487,57
2003,third,14.251405189492603,57
2004,third,24.713672403224816,57
2005,third,20.357640503775844,57
2006,third,31.209485002999664,57
2007,third,12.478693189888503,57
2008,third,14.947226547160616,57
2009,third,7.633305187127296,57
2010,third,40.75066241951903,57
2011,third,59.42937258948939,57
2012,third,12.312829428463164,57
2013,third,29.20135872470398,57
2014,third,17.0406525680526,57
2015,third,19.323681287486732,57
2016,third,14.852525003996805,57
2017,third,24.603224845193424,57
1986,adult,26.316957883621246,57
1987,adult,93.01814479632172,57
1988,adult,36.15520204557846,57
1989,adult,6.804206393273739,57
1990,adult,9.123248118862348,57
1991,adult,10.8131687259441,57
1992,adult,5.742777665051877,57
1993,adult,16.061965331422666,57
1994,adult,15.79468771924112,57
1995,adult,26.339339879444985,57
1996,adult,23.81264997444702,57
1997,adult,12.07152559912326,57
1998,adult,23.145371395150747,57
1999,adult,8.96347075881992,57
2000,adult,11.326696249411128,57
2001,adult,3.1765884676192018,57
2002,adult,8.181064828260583,57
2003,adult,10.2039670163776,57
2004,adult,9.022583492951261,57
2005,adult,9.621749870283661,57
2006,adult,6.027610433641938,57
2007,adult,19.457004886614985,57
2008,adult,21.74900125306824,57
2009,adult,29.068267605501177,57
2010,adult,6.095035900494296,57
2011,adult,40.06763267163931,57
2012,adult,11.719414679895436,57
2013,adult,3.509583425183203,57
2014,adult,41.27496377749785,57
2015,adult,42.543078834048444,57
2016,adult,27.732544477292997,57
2017,adult,78.03511455980183,57
1986,first,62.12689111505757,58
1987,first,24.318874105233846,58
1988,first,13.63870797590484,58
1989,first,58.51554465919144,58
1990,first,62.206419585263326,58
1991,first,266.6524251569168,58
1992,first,87.8001942866503,58
1993,first,62.74056535671312,58
1994,first,278.27259638893,58
1995,first,69.49438210511703,58
1996,first,45.44960594839918,58
1997,first,27.97040669051131,58
1998,first,160.73992208485916,58
1999,first,70.6011500745598,58
2000,first,10.513629617217408,58
2001,first,36.99193656819187,58
2002,first,53.64691211939126,58
2003,first,9.992694940455884,58
2004,first,12.917696924951228,58
2005,first,21.999154551862077,58
2006,first,55.662287147364125,58
2007,first,13.405020004792162,58
2008,first,28.85648005580797,58
2009,first,34.545261086559854,58
2010,first,13.701128562836132,58
2011,first,5.108298005773761,58
2012,first,10.993291927902904,58
2013,first,44.6447956950967,58
2014,first,41.79275672668152,58
2015,first,11.985505647694021,58
2016,first,128.00215233349795,58
2017,first,12.474320833449484,58
1986,second,126.7554587623227,58
1987,second,224.13133250585733,58
1988,second,17.537582141665357,58
1989,second,33.122780341892835,58
1990,second,17.700421408996792,58
1991,second,85.8845094987627,58
1992,second,161.32922344934664,58
1993,second,117.11221749692554,58
1994,second,159.2196591590311,58
1995,second,178.2825027616925,58
1996,second,81.21736300703392,58
1997,second,146.44232295442453,58
1998,second,49.9567597054124,58
1999,second,42.55182522128472,58
2000,second,113.45665088116293,58
2001,second,57.94510573348226,58
2002,second,8.597175475971598,58
2003,second,13.589925278135068,58
2004,second,19.895002168462426,58
2005,second,14.840710508402767,58
2006,second,26.849837272372728,58
2007,second,26.393581582260083,58
2008,second,19.64845800488533,58
2009,second,9.495090143799063,58
2010,second,5.062695772298639,58
2011,second,15.28137814678195,58
2012,second,8.89399871349199,58
2013,second,24.99041845967668,58
2014,second,71.39631069112706,58
2015,second,67.45640093584296,58
2016,second,17.20267150010065,58
2017,second,64.23547974105105,58
1986,third,71.21857836485017,58
1987,third,12.976861758518389,58
1988,third,71.30358490963502,58
1989,third,16.019209260076124,58
1990,third,15.862815047817653,58
1991,third,14.134047173034885,58
1992,third,105.45911340910547,58
1993,third,227.27525445564928,58
1994,third,165.97757490894497,58
1995,third,94.56253773021545,58
1996,third,95.90926836584731,58
1997,third,64.30197198898564,58
1998,third,28.85374114270755,58
1999,third,33.54046698403866,58
2000,third,43.44296621831426,58
2001,third,12.232898354629244,58
2002,third,15.387230552518382,58
2003,third,16.595829732842535,58
2004,third,21.762198255717593,58
2005,third,16.914416582752605,58
2006,third,25.2835752696452,58
2007,third,39.5166531321829,58
2008,third,48.97375240558727,58
2009,third,5.432554245580939,58
2010,third,55.38643653303262,58
2011,third,10.125659158603746,58
2012,third,54.23420055638265,58
2013,third,43.52220117946322,58
2014,third,48.6406527928414,58
2015,third,112.41230695415021,58
2016,third,102.40856499584949,58
2017,third,12.658519817954014,58
1986,adult,51.01806845718088,58
1987,adult,17.511980494106727,58
1988,adult,33.56911459039896,58
1989,adult,36.15957390197761,58
1990,adult,14.758576817415252,58
1991,adult,15.740458841349573,58
1992,adult,5.675679416627155,58
1993,adult,7.2338826130775145,58
1994,adult,32.56158193952946,58
1995,adult,2.0969409204589624,58
1996,adult,10.245303619490736,58
1997,adult,31.153685734246487,58
1998,adult,17.778398106515173,58
1999,adult,24.40510425779205,58
2000,adult,3.4947655206446133,58
2001,adult,6.891674830303411,58
2002,adult,8.640456110683987,58
2003,adult,14.604691508078266,58
2004,adult,16.631240285737512,58
2005,adult,4.929311202473557,58
2006,adult,4.770654430803215,58
2007,adult,4.115765278928023,58
2008,adult,22.875807700214835,58
2009,adult,25.57325520643745,58
2010,adult,12.599623071505501,58
2011,adult,7.841833541337989,58
2012,adult,35.668483463205185,58
2013,adult,16.311703394511298,58
2014,adult,25.72952797120294,58
2015,adult,115.56065129530903,58
2016,adult,46.818329479339525,58
2017,adult,12.471185964279202,58
1986,first,86.74279475298908,59
1987,first,71.1962086650466,59
1988,first,22.263424471856347,59
1989,first,43.390756213390475,59
1990,first,268.9546265819533,59
1991,first,101.45189310375268,59
1992,first,132.0214342967015,59
1993,first,223.89721528357705,59
1994,first,168.36301693043322,59
1995,first,75.10580531244078,59
1996,first,58.560489183034385,59
1997,first,59.75906968544649,59
1998,first,57.80272233599617,59
1999,first,60.49084784294879,59
2000,first,47.62174528683125,59
2001,first,24.249567019572748,59
2002,first,54.55151134696174,59
2003,first,29.585218692244705,59
2004,first,21.123907879029705,59
2005,first,4.75552626636517,59
2006,first,26.673592928775996,59
2007,first,17.76415178913109,59
2008,first,70.90111703615412,59
2009,first,71.17511217442602,59
2010,first,35.380149066317074,59
2011,first,19.01477481841612,59
2012,first,10.20985963034917,59
2013,first,31.848866815108977,59
2014,first,8.208571714686522,59
2015,first,13.807661283752214,59
2016,first,17.134563092908458,59
2017,first,33.85106192169945,59
1986,second,76.19916711789517,59
1987,second,76.33194239015579,59
1988,second,84.9508990454551,59
1989,second,9.084683182960244,59
1990,second,35.73414245249129,59
1991,second,52.20580171794494,59
1992,second,316.7884055028391,59
1993,second,153.34668257709578,59
1994,second,56.78230135758392,59
1995,second,165.02511886992477,59
1996,second,54.96032620195372,59
1997,second,31.329162102467055,59
1998,second,31.409465599972485,59
1999,second,93.5185997350497,59
2000,second,35.76628911425568,59
2001,second,12.986919127316929,59
2002,second,14.724962576278987,59
2003,second,17.471104538576736,59
2004,second,55.33677552068357,59
2005,second,28.70435171731334,59
2006,second,18.1964612374869,59
2007,second,19.003403499009305,59
2008,second,16.425869218275725,59
2009,second,19.949527517066326,59
2010,second,22.614609100595203,59
2011,second,22.368627514511527,59
2012,second,17.014372332398406,59
2013,second,50.075026775844364,59
2014,second,44.990808055070744,59
2015,second,28.27916505450576,59
2016,second,14.777991297946164,59
2017,second,67.43696486052703,59
1986,third,11.597394841956653,59
1987,third,28.201319892098542,59
1988,third,68.87672316470373,59
1989,third,15.82161542605202,59
1990,third,19.85658222087265,59
1991,third,14.579635612987529,59
1992,third,65.85373517301183,59
1993,third,71.64557904448597,59
1994,third,75.65931475247041,59
1995,third,276.35487112580057,59
1996,third,399.9510072005661,59
1997,third,102.34775388922768,59
1998,third,92.89278364137405,59
1999,third,6.566688258229018,59
2000,third,97.62686381291358,59
2001,third,26.946864861944203,59
2002,third,19.66337674759553,59
2003,third,12.406173771808216,59
2004,third,23.76544430957542,59
2005,third,72.57520134253285,59
2006,third,20.646241269070657,59
2007,third,8.698877754266592,59
2008,third,19.963242757552003,59
2009,third,26.78486354949822,59
2010,third,24.8862761278151,59
2011,third,49.899027345828635,59
2012,third,18.02691812231471,59
2013,third,22.55125038280103,59
2014,third,7.5953075647712875,59
2015,third,124.71030651011016,59
2016,third,24.7227055298078,59
2017,third,4.990122317339367,59
1986,adult,25.96593463069123,59
1987,adult,42.74568227471757,59
1988,adult,36.045607636366256,59
1989,adult,22.02295022188873,59
1990,adult,24.973885864433957,59
1991,adult,26.459937020814312,59
1992,adult,4.051032638046323,59
1993,adult,13.600121768771308,59
1994,adult,9.07290437883001,59
1995,adult,10.474633235524394,59
1996,adult,27.888555712634528,59
1997,adult,16.262199432667725,59
1998,adult,30.832663351822614,59
1999,adult,58.94348307354709,59
2000,adult,36.22066478475929,59
2001,adult,23.34609520495113,59
2002,adult,3.661567673896797,59
2003,adult,2.928443184684512,59
2004,adult,1.9254857984611646,59
2005,adult,24.115730981296295,59
2006,adult,17.244271923145114,59
2007,adult,6.412175251183935,59
2008,adult,20.93060656498699,59
2009,adult,4.9959046413733255,59
2010,adult,78.20968567477577,59
2011,adult,115.99022203487054,59
2012,adult,72.63391122793062,59
2013,adult,44.903425368185765,59
2014,adult,163.95402127108818,59
2015,adult,48.123964295963724,59
2016,adult,12.840840641343908,59
2017,adult,116.5934581358514,59
1986,first,43.83907060844349,60
1987,first,26.649945886057807,60
1988,first,22.277039962689418,60
1989,first,50.582366686230515,60
1990,first,57.968767687615824,60
1991,first,277.1324308448098,60
1992,first,90.43909101177971,60
1993,first,646.2008906020919,60
1994,first,140.1144823842924,60
1995,first,254.36312639442917,60
1996,first,170.92478882344366,60
1997,first,57.12793032964673,60
1998,first,70.94578918052271,60
1999,first,77.05062830326366,60
2000,first,72.7035586370343,60
2001,first,10.530721188575408,60
2002,first,15.13572683355938,60
2003,first,15.645958433506127,60
2004,first,38.162800162357534,60
2005,first,7.371022740465268,60
2006,first,21.737997884869888,60
2007,first,9.984527876894699,60
2008,first,5.400451017032987,60
2009,first,54.42697309271717,60
2010,first,34.23433301836218,60
2011,first,18.39464282817711,60
2012,first,26.215352171039463,60
2013,first,34.17712330001635,60
2014,first,13.869295724896551,60
2015,first,81.58660417968078,60
2016,first,58.50202879643364,60
2017,first,24.86209480240718,60
1986,second,11.796505483049279,60
1987,second,84.5967990538855,60
1988,second,35.05710685488741,60
1989,second,56.370965457314895,60
1990,second,10.426559319678137,60
1991,second,58.355681039919226,60
1992,second,115.11956371711464,60
1993,second,434.25984823072025,60
1994,second,184.49095576139737,60
1995,second,37.14478315159899,60
1996,second,106.89471593824788,60
1997,second,69.594783700982,60
1998,second,57.640383854517324,60
1999,second,71.68021988543856,60
2000,second,8.472826814591748,60
2001,second,117.16629724565904,60
2002,second,39.80116269053897,60
2003,second,21.959949814680634,60
2004,second,23.116247027224045,60
2005,second,13.297545759279005,60
2006,second,19.763972602161648,60
2007,second,26.039294758272902,60
2008,second,36.39526966458174,60
